name	x	y	z	impedance
Fp1	-0.030902595782959074	0.1145851808674079	0.027866574329093563	n/a
Fp2	0.028409487887091203	0.11534630809630636	0.02772125772253031	n/a
AF7	-0.056360665806585115	0.09915152107495624	0.02514128951509998	n/a
AF3	-0.03518601491807185	0.10912956744877292	0.056439214711789275	n/a
AF4	0.034229850722724775	0.10981126989940736	0.057116674323529265	n/a
AF8	0.05422545454424309	0.09983161680439716	0.02491507170177891	n/a
F7	-0.07187663250970616	0.07310353217275958	0.02579045587891774	n/a
F5	-0.06605409092054944	0.08023978357581142	0.0537710792746328	n/a
F3	-0.05180904586237076	0.0866879023191724	0.07871409302883829	n/a
F1	-0.029043954610346055	0.09144847919912263	0.09661865029442487	n/a
Fz	-0.0012292786120998045	0.09327445212894306	0.10263929347682083	n/a
F2	0.027967905749604307	0.09186996396743785	0.09577991837531719	n/a
F4	0.05027427028109521	0.087438385860065	0.07727065434234637	n/a
F6	0.0663313342381619	0.0815289626974268	0.053116279380060916	n/a
F8	0.07143526180097565	0.07450512184827826	0.025101027393181548	n/a
FT7	-0.082489318340554	0.04484874350085445	0.027680584654195248	n/a
FC5	-0.07890598380592659	0.051367389393278916	0.06296234793922344	n/a
FC3	-0.06185234453174111	0.057133289447271314	0.09376582882952603	n/a
FC1	-0.03571586782937188	0.06171406221864098	0.11798301537735789	n/a
FC2	0.03313097492028421	0.06182848393513826	0.11678169813445863	n/a
FC4	0.060625474352247244	0.05770741653090674	0.09379461804488445	n/a
FC6	0.07784661183611408	0.05209880614588322	0.062867106289257	n/a
FT8	0.08010431965005083	0.045553577040141964	0.027412390613802098	n/a
T7	-0.08598208540859081	0.014871643830998479	0.03117337373904913	n/a
C5	-0.08208530618179086	0.019293632972432445	0.0694896677281912	n/a
C3	-0.06714873038365092	0.023358234962598565	0.10451068106025274	n/a
C1	-0.037937831285299435	0.026337454328592032	0.12977060888830635	n/a
Cz	-0.0013741408533525957	0.027617093717945417	0.1401994941744	n/a
C2	0.035892709469692044	0.026358135962367156	0.12841234097161527	n/a
C4	0.06532887326785189	0.02357310071942504	0.10369243420048097	n/a
C6	0.08165316193008805	0.01969565410623155	0.06948180710557077	n/a
T8	0.08326136240706139	0.015258183861365685	0.030972968524064372	n/a
TP7	-0.08675728536194152	-0.014950971454822267	0.03515865615910235	n/a
CP5	-0.0815135185591705	-0.013345688457798027	0.07313262712367748	n/a
CP3	-0.06547224097149225	-0.011896599111525148	0.10777792004227077	n/a
CP1	-0.03742513286802655	-0.010824235244308918	0.13344371157184573	n/a
CPz	-0.0015249123600369623	-0.010518376261361682	0.1415491439763013	n/a
CP2	0.0364719521247076	-0.010903793865136614	0.13281227263122153	n/a
CP4	0.0646962476012671	-0.011991179362648905	0.10771287092399104	n/a
CP6	0.08140110027360135	-0.01346204793715924	0.07336367003861735	n/a
TP8	0.08362231532894225	-0.01508567532515739	0.03505769683479039	n/a
P7	-0.07445797197401204	-0.0421231600703902	0.041273631387385656	n/a
P5	-0.06929984778304407	-0.043226969304827736	0.07225380245654861	n/a
P3	-0.05503823925315043	-0.04421030104524479	0.09990897692201317	n/a
P1	-0.030653624162682504	-0.04492738508964679	0.11947204537971742	n/a
Pz	-0.0017094524972804195	-0.04521299319629392	0.12667292418210063	n/a
P2	0.029886386222411618	-0.04503254404940618	0.12074781507025559	n/a
P4	0.053636008012841616	-0.044334525348021875	0.10051602773215543	n/a
P6	0.06586061191164945	-0.0433385196931155	0.07194130862688547	n/a
P8	0.07103246343848865	-0.04225998064272267	0.04119886278195534	n/a
PO9	-0.057028193870774596	-0.0686053964353173	0.009741093694962656	n/a
PO7	-0.056948628595126505	-0.06592324268349231	0.04790743802199564	n/a
PO3	-0.038624608976388995	-0.06736158053162712	0.08241555265208678	n/a
POz	-0.0018998318804281135	-0.06805409903094144	0.0959099993612478	n/a
PO4	0.03466778587174901	-0.06766213823777688	0.08164652939132971	n/a
PO8	0.05355731544232249	-0.0664169403782647	0.04785097585047131	n/a
PO10	0.052868931976097835	-0.06904690228649386	0.009667772074869067	n/a
O1	-0.0315735653251896	-0.08056835005318111	0.054789645624052044	n/a
Oz	-0.002060253553524364	-0.08278299035919615	0.06073663060774018	n/a
O2	0.027683093109090593	-0.08048884161275736	0.05473408147779854	n/a
HEOG	n/a	n/a	n/a	n/a
VEOG	n/a	n/a	n/a	n/a
A1	-0.08794078527053313	0.002601367550894764	-0.026864540083997572	n/a
A2	0.08392805013004327	0.0019678003920998027	-0.02690846022244215	n/a
