name	x	y	z	impedance
Fp1	-0.030902595782959074	0.1145851808674079	0.027866574329093563	n/a
Fp2	0.028409487887091203	0.11534630809630636	0.02772125772253031	n/a
F7	-0.07187663250970616	0.07310353217275958	0.02579045587891774	n/a
F3	-0.05180904586237076	0.0866879023191724	0.07871409302883829	n/a
Fz	-0.0012292786120998045	0.09327445212894306	0.10263929347682083	n/a
F4	0.05027427028109521	0.087438385860065	0.07727065434234637	n/a
F8	0.07143526180097565	0.07450512184827826	0.025101027393181548	n/a
FC5	-0.07890598380592659	0.051367389393278916	0.06296234793922344	n/a
FC1	-0.03571586782937188	0.06171406221864098	0.11798301537735789	n/a
FC2	0.03313097492028421	0.06182848393513826	0.11678169813445863	n/a
FC6	0.07784661183611408	0.05209880614588322	0.062867106289257	n/a
T7	-0.08598208540859081	0.014871643830998479	0.03117337373904913	n/a
C3	-0.06714873038365092	0.023358234962598565	0.10451068106025274	n/a
Cz	-0.0013741408533525957	0.027617093717945417	0.1401994941744	n/a
C4	0.06532887326785189	0.02357310071942504	0.10369243420048097	n/a
T8	0.08326136240706139	0.015258183861365685	0.030972968524064372	n/a
TP9	-0.08755584081204944	-0.01762901635569548	-0.0034024089114834954	n/a
CP5	-0.0815135185591705	-0.013345688457798027	0.07313262712367748	n/a
CP1	-0.03742513286802655	-0.010824235244308918	0.13344371157184573	n/a
CP2	0.0364719521247076	-0.010903793865136614	0.13281227263122153	n/a
CP6	0.08140110027360135	-0.01346204793715924	0.07336367003861735	n/a
TP10	0.08422219202241313	-0.018769085061997915	-0.003534771527952618	n/a
P7	-0.07445797197401204	-0.0421231600703902	0.041273631387385656	n/a
P3	-0.05503823925315043	-0.04421030104524479	0.09990897692201317	n/a
Pz	-0.0017094524972804195	-0.04521299319629392	0.12667292418210063	n/a
P4	0.053636008012841616	-0.044334525348021875	0.10051602773215543	n/a
P8	0.07103246343848865	-0.04225998064272267	0.04119886278195534	n/a
PO9	-0.057028193870774596	-0.0686053964353173	0.009741093694962656	n/a
O1	-0.0315735653251896	-0.08056835005318111	0.054789645624052044	n/a
Oz	-0.002060253553524364	-0.08278299035919615	0.06073663060774018	n/a
O2	0.027683093109090593	-0.08048884161275736	0.05473408147779854	n/a
PO10	0.052868931976097835	-0.06904690228649386	0.009667772074869067	n/a
